SK_ID_CURR,TARGET
100001,0.11493849621899348
100005,0.23057576547403646
100013,0.11893354382751056
100028,0.1067856385121329
100038,0.20693674034461845
100042,0.11067573008165767
100057,0.10931355062812154
100065,0.16611279799271647
100066,0.06306264183434374
100067,0.18667511370528167
100074,0.147001730490173
100090,0.18626106941555495
100091,0.20092742532585905
100092,0.2038375520497959
100106,0.19967142998879195
100107,0.1825224283029376
100109,0.17071927618344424
100117,0.12979148529104653
100128,0.13917948567412716
100141,0.11714985033452725
100150,0.0887289263213132
100168,0.0971534945579074
100169,0.10444725771003886
100170,0.13000350362217367
100171,0.12516146867932765
100172,0.20150267087908158
100184,0.17531939240826042
100187,0.13451040841418005
100212,0.12817727949708255
100222,0.15659303175518505
100223,0.08125260908189388
100232,0.0935229550557964
100241,0.20609543459891022
100245,0.10590553458760436
100253,0.09840490070368575
100256,0.1578817065035204
100271,0.09204067822681904
100278,0.18389809655688266
100280,0.06954275556147833
100306,0.20973123790207107
100311,0.2111261764687098
100312,0.10697434388581756
100330,0.13778226245482927
100331,0.12539459936393862
100352,0.17041519472255529
100358,0.18039489481120918
100367,0.14333491071836071
100382,0.16263120794879024
100384,0.11902372614615779
100385,0.18000473030005223
100386,0.13122340858895754
100399,0.11636786426653191
100404,0.12867211274861198
100416,0.10182593401362398
100422,0.18795379582809743
100426,0.13707185824906734
100438,0.09539229331829015
100444,0.1919227361121577
100445,0.19460086888339154
100446,0.19075722282590277
100447,0.1237956969360619
100450,0.15469178375338238
100466,0.14212962252768385
100483,0.11264473308733954
100484,0.0796682004651063
100494,0.13083921268456142
100510,0.22149687242662705
100512,0.11497994657222826
100517,0.09779978225097276
100548,0.1396493966464439
100551,0.12579949803056845
100552,0.20229867425525902
100553,0.10492075364074689
100561,0.18865591152156722
100568,0.22813567508755064
100569,0.10438546671526386
100591,0.13934130137242035
100592,0.08545926281860376
100602,0.14547748885746717
100607,0.12926676303496548
100613,0.15880179988341214
100617,0.14457980362900832
100618,0.15105628041794658
100622,0.2232019904956272
100625,0.18565740289684418
100677,0.15644991396090724
100699,0.12133929042408481
100702,0.24916434083123368
100711,0.16351390669736593
100729,0.2363768723870805
100740,0.1780917779071836
100744,0.17185326529396214
100745,0.14809064499225383
100747,0.1559901586522036
100751,0.22480894147660516
100752,0.1589976421981928
100753,0.24815507713986765
100754,0.21106513160624574
100760,0.1609384645437263
100762,0.1717470812666154
100763,0.11900972836917989
100765,0.11601560595776193
100770,0.1654807480644016
100772,0.11346124236887115
100777,0.12714326574845677
100791,0.09797924249691813
100792,0.06481822879959569
100797,0.1177339195257129
100823,0.10660784564939096
100826,0.12986852320892395
100830,0.12143886937877618
100836,0.225304371065498
100872,0.118443127912967
100910,0.15219866594960724
