SK_ID_CURR,TARGET
100001,0.20468867551853132
100005,0.42438375157079156
100013,0.15219243041247948
100028,0.2241924175665737
100038,0.6543476698716224
100042,0.24796802326801723
100057,0.0874342310536291
100065,0.3397115095897688
100066,0.08841282744516785
100067,0.42899447941084956
100074,0.4683946036980542
100090,0.3094498905865956
100091,0.6366993816948806
100092,0.4810894674966699
100106,0.49131604510967486
100107,0.42633767576694676
100109,0.32452028682687095
100117,0.15820125803942656
100128,0.3100264873324552
100141,0.10405053596063218
100150,0.157224433144484
100168,0.13217762895189747
100169,0.20787294698308445
100170,0.42666210524835213
100171,0.3903303131617912
100172,0.5534024243069967
100184,0.43692408651552883
100187,0.4802103367489649
100212,0.4293898474923842
100222,0.4762096338529739
100223,0.11601292565875271
100232,0.12589812351741206
100241,0.6699617800662482
100245,0.12854034212764834
100253,0.1590860446100982
100256,0.4470107682695735
100271,0.11522188875977923
100278,0.7350726860839631
100280,0.06532342976105188
100306,0.7429002263850296
100311,0.6334624221266818
100312,0.14730331896543136
100330,0.4742898254177509
100331,0.2668040151576482
100352,0.48992885225855776
100358,0.3960013659422446
100367,0.15267873652610106
100382,0.6573215469664463
100384,0.3991257977205936
100385,0.444747179798887
100386,0.2713367218571482
100399,0.1341418111198412
100404,0.47054926857350177
100416,0.16260368534544384
100422,0.567292564548983
100426,0.2619367810113266
100438,0.23600465555870082
100444,0.6194038976979908
100445,0.5359672018520703
100446,0.4172405294129381
100447,0.1686756316830837
100450,0.5145242862704793
100466,0.11162450005421187
100483,0.1960426992910075
100484,0.13172109799023385
100494,0.40984488242831474
100510,0.516029980684193
100512,0.12767875795221187
100517,0.21830615463434738
100548,0.25641982616368025
100551,0.23153982161303827
100552,0.47225065128068044
100553,0.13332387281784744
100561,0.4922534572629528
100568,0.8957984146251545
100569,0.20848559206403963
100591,0.45833112327204506
100592,0.1613747595722598
100602,0.46831572689817635
100607,0.4333232053871854
100613,0.48946187516528616
100617,0.5703155699588661
100618,0.42998371933101054
100622,0.42028739391984893
100625,0.6276395834652242
100677,0.477600927632742
100699,0.18504921981612543
100702,0.8591045474405002
100711,0.4559053289179905
100729,0.5824946913830358
100740,0.7448335263052674
100744,0.730348090978805
100745,0.3265367883641157
100747,0.5995199127314286
100751,0.7776689989303402
100752,0.3398011432494907
100753,0.7001483597842696
100754,0.6865674980791121
100760,0.2909978061393621
100762,0.6106849940940792
100763,0.34924060221286846
100765,0.16049404781401175
100770,0.5788066289555748
100772,0.20519042133706353
100777,0.2325027222713104
100791,0.14997383576072162
100792,0.07004955143450657
100797,0.18622304212528898
100823,0.1969533696561945
100826,0.1603053916891246
100830,0.3583464396100702
100836,0.765680480292209
100872,0.5546808509105817
100910,0.30651583583345454
100913,0.49986314857506975
100918,0.22031005954810678
100931,0.05236498145919256
100952,0.3440378518678878
100953,0.238891607111739
100965,0.680322104144653
100970,0.3031605935436208
100982,0.6703954041077609
100983,0.7132313818165873
100984,0.18891033933966306
100987,0.4004521095118714
100997,0.39314966154118713
100998,0.6581820784161302
101002,0.21631978964855708
101005,0.6786478702858616
101008,0.797619956151222
101020,0.5494822330293043
101021,0.17910635045399742
101024,0.4160649580322077
101025,0.6994719174774993
101026,0.3602508975427394
101031,0.15712221702389076
101041,0.11689394181841944
101051,0.03828917564524628
101055,0.5419501570156402
101056,0.8022359292461236
101057,0.35659072860910146
101064,0.2046619492963122
101079,0.5753975816178396
101087,0.20841214710448913
101090,0.2439322797526556
101092,0.5253669582733019
101097,0.5482224095471272
101099,0.20932542212567962
101107,0.6354260452450903
101118,0.3469844038885362
101125,0.43633630584305827
101126,0.15477517021577195
101128,0.11897642997851476
101136,0.43654046908789
101140,0.7198455051392246
101149,0.6480094107567428
101160,0.5565108437621719
101169,0.7614419427185899
101181,0.21601111147736596
101186,0.169847044151793
101190,0.40345998980058895
101193,0.5071332706397792
101194,0.4989636414098941
101198,0.6114059742626825
101200,0.18738653480738485
101204,0.20335372334722224
101211,0.4313087980790238
101213,0.47753175497344746
101223,0.4107380319396193
101225,0.4079939212552275
101237,0.488440114800787
101243,0.47497242051626465
101244,0.615143291101462
101258,0.21719083811444106
101259,0.7116824938630556
101268,0.4307123138788894
101269,0.1316961487102994
101271,0.5792519293723325
101279,0.3153362394403883
101281,0.5437648849849392
101287,0.11151073214629953
101292,0.2715947376675232
101294,0.27095788728761144
101296,0.46572728907591443
101297,0.10865748963049725
101299,0.23509657390136976
101301,0.21691389814694234
101305,0.4373623610702475
101308,0.46985573480353043
101318,0.17893203415698683
101327,0.7641920195416447
101329,0.13098503388726793
101332,0.35430992486324725
101337,0.3522757659216127
101343,0.11050933160623277
101345,0.17392574652099196
101346,0.15073842952211608
101353,0.10412761661227858
101354,0.5291582188941788
101355,0.6602571754331749
101356,0.19569243294540867
101362,0.3401289104862834
101363,0.7991090680056345
101365,0.1279763372909525
101366,0.49705514168052334
101367,0.6584705788291101
101368,0.10882606843420908
101374,0.6011861425671603
101380,0.12693945460232858
101383,0.21420331044499807
101398,0.1329302660363265
101399,0.7121254058640707
101401,0.7391308404587129
101412,0.246313001586275
101426,0.4379963742645983
101427,0.8805441852926301
101428,0.6919557152620786
101429,0.7267583052476003
101434,0.3411004838463806
101440,0.45249401258374566
101448,0.5647310563393069
101449,0.362207619407386
101465,0.10475803452362288
101467,0.1319198686097035
101472,0.5046970658804426
101478,0.6112506407981116
101497,0.3327721378416592
101504,0.512128237083859
101547,0.18402244798488523
101548,0.5736883297407225
101555,0.4349777652642808
101570,0.15884804496812455
101572,0.5043370013170296
101578,0.24755495227060959
101580,0.5531260323785383
101588,0.5689197423544133
101602,0.16579271764998654
101610,0.4032863318394083
101614,0.37075038334612925
101616,0.1746201495179059
101643,0.6124833123435858
101644,0.3608516310765767
101649,0.3912128984694868
101650,0.59522198415972
101665,0.09432929145199592
101667,0.5366240471178889
101669,0.23389235693735183
101674,0.38452587077672584
101675,0.07806131761291259
101678,0.4906073812753672
101682,0.2780771539219248
101686,0.38605652072241353
101697,0.6106011199469646
101700,0.8438299702439123
101711,0.23188989728684434
101714,0.1798819551193102
101715,0.8166387074720982
101728,0.20832671710606432
101732,0.42587218925215836
101757,0.48173672138401613
101758,0.24475032832183496
101759,0.5051524361061747
101762,0.0798190176183219
101764,0.40053381502975305
101780,0.8026837331103098
101784,0.08471763646786173
101789,0.13455111668101083
101816,0.5723048392866731
101819,0.21668747193567575
101827,0.09759192129742993
101863,0.41563983051476877
101867,0.39399101040856555
101870,0.10704970311419403
101873,0.8030732131694451
101878,0.4661020223220971
101879,0.19504483651413784
101880,0.2034630927078953
101887,0.3132710036671286
101897,0.26476066405637877
101901,0.48412741528434855
101903,0.7318924020162755
101920,0.12607195693199513
101921,0.2969743144265764
101922,0.35456589351413154
101961,0.6384223996923922
101962,0.1385763511313308
101971,0.2734683255925036
101976,0.751087722387062
102002,0.5296452453418476
102005,0.24476455776707132
102007,0.8288056628566758
102017,0.13125850608437598
102019,0.7444025453806984
102029,0.1871093378339061
102051,0.6632383209877991
102052,0.06730742186833895
102054,0.11342312140115296
102062,0.5452208539957925
102067,0.5058483904816906
102068,0.3104320427189437
102070,0.22117153434975628
