SK_ID_CURR,target
100001,0.29406404461490837
100005,0.7557990888920937
100013,0.24598926314625166
100028,0.42026792820980163
100038,0.7714970794886975
100042,0.3927459992702926
100057,0.029189305758106493
100065,0.2153622487687089
100066,0.10801154771413754
100067,0.7204499651027176
100074,0.5812934928419982
100090,0.3598589073870155
100091,0.7830224722270664
100092,0.4958878720264589
100106,0.518649468425304
100107,0.8464054416657565
100109,0.4066160273368749
100117,0.22574371949690328
100128,0.7463502017670987
100141,0.46135108078301984
100150,0.3298693224454129
100168,0.09348046332047154
100169,0.30865729021877736
100170,0.8020207908654337
100171,0.570023289939489
100172,0.7370923520176746
100184,0.7160913506452742
100187,0.5639518457135276
100212,0.3132295946670791
100222,0.509800848472876
100223,0.29498255121926087
100232,0.05649213538521108
100241,0.7430177411691843
100245,0.2811419330324697
100253,0.2112192052543189
100256,0.5564129241561137
100271,0.08209750696315263
100278,0.9206191672522708
100280,0.03395970167692216
100306,0.8379313492875351
100311,0.5913955294419191
100312,0.2776581370714006
100330,0.6880951834367437
100331,0.35006472958756085
100352,0.7859039842712339
100358,0.6258792749357734
100367,0.14335064723905808
100382,0.7650544798931137
100384,0.8316869933461719
100385,0.6543488323521363
100386,0.4285792646281988
100399,0.47212418910842896
100404,0.3348771630913223
100416,0.08617625686148211
100422,0.23911376126279102
100426,0.3889562396883591
100438,0.3181809497996237
100444,0.7529492206957331
100445,0.7331104915841462
100446,0.551740161928577
100447,0.2574620755033597
100450,0.8306212439324814
100466,0.15474023858913155
100483,0.2253203005948196
100484,0.31031317451010737
100494,0.4351015076488851
100510,0.76995580986417
100512,0.08741612706022564
100517,0.29994390077371297
100548,0.19775681047667723
100551,0.550181166014837
100552,0.636807331457583
100553,0.12903758034983667
100561,0.785438513105469
100568,0.9216671023037151
100569,0.15995888851892867
100591,0.7407510104970234
100592,0.27319765425296477
100602,0.3585320348274341
100607,0.5820943894963825
100613,0.6466174447597942
100617,0.6725876298548767
100618,0.7069241586203189
100622,0.5512839017227351
100625,0.5897978543558177
100677,0.7342509480771868
100699,0.42352058131363235
100702,0.9076463408323937
100711,0.38880826629400494
100729,0.784990587114575
100740,0.8428151087673509
100744,0.7925886698201922
100745,0.47023172159567683
100747,0.623241217948768
100751,0.9291546507345707
100752,0.2885086406056731
100753,0.7864157590461183
100754,0.8894119439213924
100760,0.4232253884190625
100762,0.7312132760831295
100763,0.2995504620567202
100765,0.2062140229734144
100770,0.6687825720327016
100772,0.3365374105971834
100777,0.299051520541351
100791,0.15118819080813178
100792,0.04153811882039879
100797,0.39034149166472476
100823,0.33166205816932376
100826,0.3067355668089094
100830,0.370754355733308
100836,0.8523767628103011
100872,0.5539998257564779
100910,0.49299387120462856
100913,0.7544390076415515
100918,0.17886581268912086
100931,0.08356401939646353
100952,0.29527875942995463
100953,0.20028366016472912
100965,0.7763712895877489
100970,0.24795280481534937
100982,0.8433450561778929
100983,0.909157066997467
100984,0.5304937434088307
100987,0.3238456529392594
100997,0.5487711992393465
100998,0.8878559785943836
101002,0.38698360051035896
101005,0.7314844621828135
101008,0.9171341014640579
101020,0.46609211459241984
101021,0.5785461352878367
101024,0.4643588738968078
101025,0.8725549952176423
101026,0.31286848545941187
101031,0.10072086275529149
101041,0.140437141506585
101051,0.007858167306505908
101055,0.554835910720594
101056,0.838255058537293
101057,0.3008211335267642
101064,0.1698333124913516
101079,0.6637431343776846
101087,0.03738530418792759
101090,0.3616086856915681
101092,0.6945114801584361
101097,0.7746009588447793
101099,0.2629440323692757
101107,0.7729265114403969
101118,0.3990617107377447
101125,0.6973068648546975
101126,0.053714514455562884
