SK_ID_CURR,TARGET
100001,0.21286807324727336
100005,0.5318926164551532
100013,0.18544535325293895
100028,0.28609715503159117
100038,0.5423753085897244
100042,0.2757121948376939
100057,0.041621451933535974
100065,0.16783581036585954
100066,0.08815552999441738
100067,0.49391399496204574
100074,0.39892293253756383
100090,0.2601396737686699
100091,0.5538544438061053
100092,0.35281833930255563
100106,0.35889739331775167
100107,0.5920293888542717
100109,0.2913592089583761
100117,0.17049965872612433
100128,0.5046996708950342
100141,0.31171366803759565
100150,0.22990691237129607
100168,0.08474607013701128
100169,0.21958427213412968
100170,0.5473389062165628
100171,0.39258622919602376
100172,0.5115602312598099
100184,0.48130181209680817
100187,0.39033164654039376
100212,0.2286072303360377
100222,0.36101170519218967
100223,0.20696227564698802
100232,0.06096438307164363
100241,0.5197072986457522
100245,0.20148291715806774
100253,0.1604516618865795
100256,0.38446085955097486
100271,0.07675469443396143
100278,0.6872445541724428
100280,0.0456800074173519
100306,0.6008495439747593
100311,0.42699497613606996
100312,0.19700680151163308
100330,0.4820189158982848
100331,0.24899647815121165
100352,0.5353498990523023
100358,0.42712256001254933
100367,0.11960299340965289
100382,0.5267855195717471
100384,0.5577240147195319
100385,0.44764070910196074
100386,0.29239705312831776
100399,0.3165185662950394
100404,0.2442325161675803
100416,0.08414251672437986
100422,0.19590978355286504
100426,0.273443283326744
100438,0.22677410384657803
100444,0.5160070593973999
100445,0.506443853178223
100446,0.3871350384117493
100447,0.17544376131712253
100450,0.5659770951685043
100466,0.12346488458623985
100483,0.16553198281001263
100484,0.21808520307919085
100494,0.3068769153718812
100510,0.5314164238042104
100512,0.08049875763364012
100517,0.20768441332914617
100548,0.1460774060978272
100551,0.3638688818364857
100552,0.4434050324462899
100553,0.10473249526886579
100561,0.54248253947501
100568,0.6788672715987104
100569,0.12657696083162592
100591,0.5074458537946122
100592,0.18474350032679823
100602,0.2546801898531381
100607,0.39487502376800976
100613,0.4359202442483278
100617,0.45875827418543147
100618,0.4824310348750223
100622,0.3888958961924626
100625,0.42340770246737386
100677,0.5013962094849611
100699,0.28800701425376407
100702,0.6787086091982651
100711,0.2806505644079448
100729,0.5446746182270106
100740,0.5847179826806197
100744,0.5526561297963211
100745,0.3265970665300051
100747,0.4374310090174842
100751,0.6944952580177192
100752,0.22215177213728665
100753,0.5602326480579949
100754,0.6334629949748624
100760,0.29650152768884874
100762,0.49434546023635156
100763,0.21857699537246938
100765,0.15415523877061046
100770,0.45616581241462056
100772,0.23603035932675595
100777,0.21273012593474713
100791,0.11927664002216562
100792,0.050383137765708436
100797,0.26982759870982936
100823,0.24127495792473438
100826,0.2168034299925531
100830,0.25477243814154865
100836,0.5987206330176751
100872,0.3856440580656586
100910,0.3380880876874605
100913,0.5121168002039159
100918,0.14610136263946746
100931,0.07255957689468374
100952,0.22050535022395326
100953,0.1571751441667443
100965,0.5492320825279701
100970,0.17580003041678866
100982,0.5893211876132508
100983,0.6636622468320114
100984,0.36042453749277603
100987,0.23527072934976068
100997,0.3735225287251042
100998,0.6220184278858789
